userID,artistID,weight,id,artist_name,cnt
781,89,315,89,Lady Gaga,611
782,89,178,89,Lady Gaga,611
790,89,1004,89,Lady Gaga,611
793,89,2045,89,Lady Gaga,611
795,89,766,89,Lady Gaga,611
797,89,3115,89,Lady Gaga,611
806,89,1849,89,Lady Gaga,611
808,89,4158,89,Lady Gaga,611
809,89,7224,89,Lady Gaga,611
814,89,509,89,Lady Gaga,611
815,89,181,89,Lady Gaga,611
816,89,799,89,Lady Gaga,611
819,89,3113,89,Lady Gaga,611
826,89,98,89,Lady Gaga,611
830,89,588,89,Lady Gaga,611
844,89,382,89,Lady Gaga,611
851,89,7775,89,Lady Gaga,611
852,89,345,89,Lady Gaga,611
858,89,338,89,Lady Gaga,611
859,89,386,89,Lady Gaga,611
861,89,1064,89,Lady Gaga,611
862,89,595,89,Lady Gaga,611
863,89,130,89,Lady Gaga,611
864,89,139,89,Lady Gaga,611
868,89,90,89,Lady Gaga,611
873,89,6611,89,Lady Gaga,611
875,89,639,89,Lady Gaga,611
878,89,607,89,Lady Gaga,611
882,89,3286,89,Lady Gaga,611
884,89,454,89,Lady Gaga,611
885,89,1084,89,Lady Gaga,611
886,89,28,89,Lady Gaga,611
898,89,625,89,Lady Gaga,611
905,89,859,89,Lady Gaga,611
906,89,2247,89,Lady Gaga,611
909,89,371,89,Lady Gaga,611
910,89,2975,89,Lady Gaga,611
911,89,2616,89,Lady Gaga,611
914,89,376,89,Lady Gaga,611
916,89,732,89,Lady Gaga,611
930,89,3653,89,Lady Gaga,611
932,89,338,89,Lady Gaga,611
938,89,595,89,Lady Gaga,611
941,89,459,89,Lady Gaga,611
942,89,3,89,Lady Gaga,611
952,89,103,89,Lady Gaga,611
953,89,428,89,Lady Gaga,611
954,89,185,89,Lady Gaga,611
959,89,329,89,Lady Gaga,611
960,89,8,89,Lady Gaga,611
963,89,167,89,Lady Gaga,611
964,89,64,89,Lady Gaga,611
965,89,696,89,Lady Gaga,611
966,89,767,89,Lady Gaga,611
979,89,181,89,Lady Gaga,611
982,89,1136,89,Lady Gaga,611
984,89,19919,89,Lady Gaga,611
985,89,12693,89,Lady Gaga,611
987,89,2518,89,Lady Gaga,611
989,89,378,89,Lady Gaga,611
994,89,169,89,Lady Gaga,611
995,89,878,89,Lady Gaga,611
998,89,339,89,Lady Gaga,611
1002,89,148,89,Lady Gaga,611
1003,89,555,89,Lady Gaga,611
1017,89,464,89,Lady Gaga,611
1022,89,561,89,Lady Gaga,611
1023,89,3487,89,Lady Gaga,611
1026,89,1080,89,Lady Gaga,611
1027,89,6458,89,Lady Gaga,611
1028,89,99,89,Lady Gaga,611
1033,89,225,89,Lady Gaga,611
1039,89,1750,89,Lady Gaga,611
1042,89,605,89,Lady Gaga,611
1046,89,1852,89,Lady Gaga,611
1053,89,1040,89,Lady Gaga,611
1057,89,1656,89,Lady Gaga,611
1058,89,414,89,Lady Gaga,611
1065,89,662,89,Lady Gaga,611
1067,89,422,89,Lady Gaga,611
1069,89,2009,89,Lady Gaga,611
1071,89,3143,89,Lady Gaga,611
1072,89,523,89,Lady Gaga,611
1075,89,1104,89,Lady Gaga,611
1080,89,185,89,Lady Gaga,611
1082,89,495,89,Lady Gaga,611
1092,89,2828,89,Lady Gaga,611
1097,89,1924,89,Lady Gaga,611
1102,89,199,89,Lady Gaga,611
1104,89,136,89,Lady Gaga,611
1106,89,4749,89,Lady Gaga,611
1109,89,319,89,Lady Gaga,611
1113,89,130,89,Lady Gaga,611
1120,89,53,89,Lady Gaga,611
1122,89,33,89,Lady Gaga,611
1124,89,5497,89,Lady Gaga,611
1128,89,1681,89,Lady Gaga,611
1130,89,64,89,Lady Gaga,611
1131,89,139,89,Lady Gaga,611
1132,89,17827,89,Lady Gaga,611
1133,89,219,89,Lady Gaga,611
1135,89,114672,89,Lady Gaga,611
1136,89,878,89,Lady Gaga,611
1139,89,872,89,Lady Gaga,611
1143,89,138,89,Lady Gaga,611
1145,89,333,89,Lady Gaga,611
1161,89,1342,89,Lady Gaga,611
1170,89,298,89,Lady Gaga,611
1171,89,174,89,Lady Gaga,611
1179,89,390,89,Lady Gaga,611
1180,89,67,89,Lady Gaga,611
1184,89,10939,89,Lady Gaga,611
1186,89,1180,89,Lady Gaga,611
1188,89,3081,89,Lady Gaga,611
1189,89,1000,89,Lady Gaga,611
1197,89,264,89,Lady Gaga,611
1198,89,2732,89,Lady Gaga,611
1222,89,630,89,Lady Gaga,611
1226,89,405,89,Lady Gaga,611
1229,89,114,89,Lady Gaga,611
1233,89,398,89,Lady Gaga,611
1234,89,874,89,Lady Gaga,611
1237,89,1209,89,Lady Gaga,611
1247,89,2530,89,Lady Gaga,611
1253,89,1595,89,Lady Gaga,611
1255,89,1153,89,Lady Gaga,611
1263,89,740,89,Lady Gaga,611
1270,89,107,89,Lady Gaga,611
1272,89,14335,89,Lady Gaga,611
1278,89,104,89,Lady Gaga,611
1280,89,590,89,Lady Gaga,611
1283,89,3156,89,Lady Gaga,611
1294,89,43,89,Lady Gaga,611
1298,89,577,89,Lady Gaga,611
1299,89,1107,89,Lady Gaga,611
1300,89,2017,89,Lady Gaga,611
1301,89,16982,89,Lady Gaga,611
1304,89,1766,89,Lady Gaga,611
1305,89,14356,89,Lady Gaga,611
1307,89,34328,89,Lady Gaga,611
1308,89,677,89,Lady Gaga,611
1311,89,114,89,Lady Gaga,611
1316,89,267,89,Lady Gaga,611
1318,89,6550,89,Lady Gaga,611
1332,89,15731,89,Lady Gaga,611
1337,89,828,89,Lady Gaga,611
1339,89,296,89,Lady Gaga,611
1348,89,94,89,Lady Gaga,611
1351,89,215,89,Lady Gaga,611
1356,89,3818,89,Lady Gaga,611
1365,89,1021,89,Lady Gaga,611
1366,89,59,89,Lady Gaga,611
1367,89,729,89,Lady Gaga,611
1368,89,3336,89,Lady Gaga,611
1372,89,172,89,Lady Gaga,611
1379,89,561,89,Lady Gaga,611
1384,89,196,89,Lady Gaga,611
1385,89,168,89,Lady Gaga,611
1388,89,198,89,Lady Gaga,611
1389,89,306,89,Lady Gaga,611
1390,89,127,89,Lady Gaga,611
1394,89,3682,89,Lady Gaga,611
1399,89,3506,89,Lady Gaga,611
1410,89,157,89,Lady Gaga,611
1413,89,2141,89,Lady Gaga,611
1418,89,75414,89,Lady Gaga,611
1423,89,492,89,Lady Gaga,611
1429,89,1783,89,Lady Gaga,611
1431,89,138,89,Lady Gaga,611
1434,89,605,89,Lady Gaga,611
1435,89,714,89,Lady Gaga,611
1437,89,58,89,Lady Gaga,611
1441,89,158,89,Lady Gaga,611
1446,89,214,89,Lady Gaga,611
1447,89,383,89,Lady Gaga,611
1450,89,1518,89,Lady Gaga,611
1451,89,358,89,Lady Gaga,611
1453,89,1211,89,Lady Gaga,611
1455,89,1734,89,Lady Gaga,611
1457,89,749,89,Lady Gaga,611
1458,89,34,89,Lady Gaga,611
1461,89,387,89,Lady Gaga,611
1462,89,4249,89,Lady Gaga,611
1466,89,366,89,Lady Gaga,611
1469,89,243,89,Lady Gaga,611
1475,89,68,89,Lady Gaga,611
1476,89,2912,89,Lady Gaga,611
1480,89,349,89,Lady Gaga,611
1483,89,394,89,Lady Gaga,611
1485,89,212,89,Lady Gaga,611
1491,89,612,89,Lady Gaga,611
1492,89,363,89,Lady Gaga,611
1493,89,221,89,Lady Gaga,611
1503,89,449,89,Lady Gaga,611
1509,89,597,89,Lady Gaga,611
1511,89,412,89,Lady Gaga,611
1515,89,184,89,Lady Gaga,611
1516,89,789,89,Lady Gaga,611
1520,89,3681,89,Lady Gaga,611
1524,89,444,89,Lady Gaga,611
1525,89,53,89,Lady Gaga,611
1527,89,118,89,Lady Gaga,611
1528,89,407,89,Lady Gaga,611
1532,89,525,89,Lady Gaga,611
1533,89,2819,89,Lady Gaga,611
1535,89,1978,89,Lady Gaga,611
1537,89,26,89,Lady Gaga,611
1540,89,10733,89,Lady Gaga,611
1544,89,230,89,Lady Gaga,611
1546,89,180,89,Lady Gaga,611
1553,89,349,89,Lady Gaga,611
1555,89,459,89,Lady Gaga,611
1558,89,307,89,Lady Gaga,611
1560,89,1949,89,Lady Gaga,611
1562,89,673,89,Lady Gaga,611
1566,89,416,89,Lady Gaga,611
1568,89,29701,89,Lady Gaga,611
1572,89,1343,89,Lady Gaga,611
1577,89,3457,89,Lady Gaga,611
1578,89,333,89,Lady Gaga,611
1580,89,1001,89,Lady Gaga,611
1590,89,11117,89,Lady Gaga,611
1591,89,550,89,Lady Gaga,611
1595,89,291,89,Lady Gaga,611
1600,89,6260,89,Lady Gaga,611
1605,89,364,89,Lady Gaga,611
1606,89,12350,89,Lady Gaga,611
1608,89,134,89,Lady Gaga,611
1614,89,639,89,Lady Gaga,611
1620,89,335,89,Lady Gaga,611
1628,89,1411,89,Lady Gaga,611
1632,89,1987,89,Lady Gaga,611
1633,89,629,89,Lady Gaga,611
1636,89,73,89,Lady Gaga,611
1646,89,765,89,Lady Gaga,611
1647,89,469,89,Lady Gaga,611
1648,89,1568,89,Lady Gaga,611
1649,89,2628,89,Lady Gaga,611
1652,89,112,89,Lady Gaga,611
1653,89,521,89,Lady Gaga,611
1659,89,5220,89,Lady Gaga,611
1663,89,281,89,Lady Gaga,611
1666,89,2942,89,Lady Gaga,611
1674,89,104,89,Lady Gaga,611
1678,89,626,89,Lady Gaga,611
1684,89,19,89,Lady Gaga,611
1685,89,96,89,Lady Gaga,611
1686,89,457,89,Lady Gaga,611
1687,89,2837,89,Lady Gaga,611
1690,89,1204,89,Lady Gaga,611
1692,89,614,89,Lady Gaga,611
1693,89,14,89,Lady Gaga,611
1699,89,489,89,Lady Gaga,611
1703,89,86,89,Lady Gaga,611
1704,89,25,89,Lady Gaga,611
1706,89,878,89,Lady Gaga,611
1708,89,179,89,Lady Gaga,611
1711,89,1157,89,Lady Gaga,611
1715,89,1299,89,Lady Gaga,611
1717,89,998,89,Lady Gaga,611
1718,89,347,89,Lady Gaga,611
1722,89,686,89,Lady Gaga,611
1725,89,260,89,Lady Gaga,611
1726,89,517,89,Lady Gaga,611
1730,89,1198,89,Lady Gaga,611
1734,89,5498,89,Lady Gaga,611
1736,89,286,89,Lady Gaga,611
1742,89,10666,89,Lady Gaga,611
1753,89,7126,89,Lady Gaga,611
1757,89,1910,89,Lady Gaga,611
1762,89,1200,89,Lady Gaga,611
1765,89,257,89,Lady Gaga,611
1766,89,1936,89,Lady Gaga,611
1768,89,22867,89,Lady Gaga,611
1771,89,712,89,Lady Gaga,611
1773,89,1,89,Lady Gaga,611
1776,89,6250,89,Lady Gaga,611
1780,89,20265,89,Lady Gaga,611
1786,89,339,89,Lady Gaga,611
1788,89,1990,89,Lady Gaga,611
1795,89,308,89,Lady Gaga,611
1796,89,2326,89,Lady Gaga,611
1799,89,470,89,Lady Gaga,611
1806,89,280,89,Lady Gaga,611
1808,89,883,89,Lady Gaga,611
1810,89,160,89,Lady Gaga,611
1811,89,1769,89,Lady Gaga,611
1813,89,2662,89,Lady Gaga,611
1819,89,25,89,Lady Gaga,611
1820,89,1169,89,Lady Gaga,611
1821,89,798,89,Lady Gaga,611
1824,89,131,89,Lady Gaga,611
1825,89,64,89,Lady Gaga,611
1826,89,649,89,Lady Gaga,611
1828,89,1107,89,Lady Gaga,611
1833,89,648,89,Lady Gaga,611
1835,89,30,89,Lady Gaga,611
1838,89,303,89,Lady Gaga,611
1844,89,157,89,Lady Gaga,611
1845,89,172,89,Lady Gaga,611
1846,89,485,89,Lady Gaga,611
1850,89,2503,89,Lady Gaga,611
1851,89,3,89,Lady Gaga,611
1852,89,314,89,Lady Gaga,611
1853,89,269,89,Lady Gaga,611
1863,89,235,89,Lady Gaga,611
1866,89,240,89,Lady Gaga,611
1873,89,88,89,Lady Gaga,611
1880,89,347,89,Lady Gaga,611
1894,89,1049,89,Lady Gaga,611
1895,89,3666,89,Lady Gaga,611
1898,89,896,89,Lady Gaga,611
1899,89,580,89,Lady Gaga,611
1902,89,4277,89,Lady Gaga,611
1903,89,511,89,Lady Gaga,611
1906,89,171,89,Lady Gaga,611
1908,89,474,89,Lady Gaga,611
1909,89,3133,89,Lady Gaga,611
1910,89,3291,89,Lady Gaga,611
1915,89,11,89,Lady Gaga,611
1917,89,197,89,Lady Gaga,611
1920,89,243,89,Lady Gaga,611
1924,89,1609,89,Lady Gaga,611
1929,89,1480,89,Lady Gaga,611
1942,89,2545,89,Lady Gaga,611
1948,89,269,89,Lady Gaga,611
1956,89,1149,89,Lady Gaga,611
1959,89,4130,89,Lady Gaga,611
1961,89,3983,89,Lady Gaga,611
1963,89,3021,89,Lady Gaga,611
1965,89,254,89,Lady Gaga,611
1973,89,1491,89,Lady Gaga,611
1979,89,841,89,Lady Gaga,611
1988,89,474,89,Lady Gaga,611
1993,89,10,89,Lady Gaga,611
1994,89,80,89,Lady Gaga,611
2004,89,532,89,Lady Gaga,611
2020,89,547,89,Lady Gaga,611
2021,89,2842,89,Lady Gaga,611
2022,89,748,89,Lady Gaga,611
2023,89,167,89,Lady Gaga,611
2031,89,12541,89,Lady Gaga,611
2033,89,12582,89,Lady Gaga,611
2034,89,359,89,Lady Gaga,611
2038,89,1443,89,Lady Gaga,611
2040,89,599,89,Lady Gaga,611
2041,89,467,89,Lady Gaga,611
2053,89,2205,89,Lady Gaga,611
2054,89,929,89,Lady Gaga,611
2055,89,1343,89,Lady Gaga,611
2058,89,414,89,Lady Gaga,611
2059,89,3806,89,Lady Gaga,611
2061,89,26,89,Lady Gaga,611
2065,89,2346,89,Lady Gaga,611
2068,89,1217,89,Lady Gaga,611
2071,89,268,89,Lady Gaga,611
2072,89,2040,89,Lady Gaga,611
2075,89,203,89,Lady Gaga,611
2076,89,673,89,Lady Gaga,611
2077,89,195,89,Lady Gaga,611
2079,89,474,89,Lady Gaga,611
2087,89,1042,89,Lady Gaga,611
2088,89,12,89,Lady Gaga,611
2094,89,951,89,Lady Gaga,611
4,154,826,154,Radiohead,393
5,154,884,154,Radiohead,393
10,154,177,154,Radiohead,393
15,154,751,154,Radiohead,393
32,154,435,154,Radiohead,393
42,154,1637,154,Radiohead,393
43,154,1561,154,Radiohead,393
55,154,1485,154,Radiohead,393
62,154,272,154,Radiohead,393
64,154,141,154,Radiohead,393
69,154,746,154,Radiohead,393
78,154,117,154,Radiohead,393
82,154,108,154,Radiohead,393
83,154,1375,154,Radiohead,393
88,154,3,154,Radiohead,393
94,154,418,154,Radiohead,393
97,154,221,154,Radiohead,393
99,154,222,154,Radiohead,393
100,154,90,154,Radiohead,393
103,154,168,154,Radiohead,393
124,154,259,154,Radiohead,393
131,154,179,154,Radiohead,393
137,154,2178,154,Radiohead,393
140,154,1559,154,Radiohead,393
153,154,98,154,Radiohead,393
156,154,748,154,Radiohead,393
164,154,9887,154,Radiohead,393
168,154,234,154,Radiohead,393
170,154,909,154,Radiohead,393
171,154,1594,154,Radiohead,393
172,154,272,154,Radiohead,393
173,154,363,154,Radiohead,393
176,154,396,154,Radiohead,393
177,154,593,154,Radiohead,393
183,154,585,154,Radiohead,393
184,154,282,154,Radiohead,393
194,154,3871,154,Radiohead,393
195,154,131,154,Radiohead,393
196,154,1522,154,Radiohead,393
201,154,137,154,Radiohead,393
206,154,85,154,Radiohead,393
211,154,1208,154,Radiohead,393
220,154,131,154,Radiohead,393
236,154,812,154,Radiohead,393
237,154,2605,154,Radiohead,393
259,154,260,154,Radiohead,393
265,154,261,154,Radiohead,393
275,154,22,154,Radiohead,393
277,154,10470,154,Radiohead,393
284,154,4,154,Radiohead,393
289,154,639,154,Radiohead,393
292,154,1778,154,Radiohead,393
297,154,698,154,Radiohead,393
315,154,1519,154,Radiohead,393
342,154,232,154,Radiohead,393
345,154,52,154,Radiohead,393
357,154,2242,154,Radiohead,393
364,154,2350,154,Radiohead,393
366,154,4853,154,Radiohead,393
370,154,1050,154,Radiohead,393
383,154,1383,154,Radiohead,393
392,154,47,154,Radiohead,393
397,154,42,154,Radiohead,393
398,154,1080,154,Radiohead,393
418,154,3141,154,Radiohead,393
423,154,63,154,Radiohead,393
431,154,3033,154,Radiohead,393
446,154,1384,154,Radiohead,393
447,154,232,154,Radiohead,393
453,154,251,154,Radiohead,393
460,154,283,154,Radiohead,393
462,154,842,154,Radiohead,393
465,154,647,154,Radiohead,393
471,154,120,154,Radiohead,393
476,154,548,154,Radiohead,393
481,154,74,154,Radiohead,393
485,154,110,154,Radiohead,393
488,154,305,154,Radiohead,393
490,154,181,154,Radiohead,393
496,154,107,154,Radiohead,393
511,154,802,154,Radiohead,393
515,154,204,154,Radiohead,393
517,154,346,154,Radiohead,393
534,154,116,154,Radiohead,393
543,154,1054,154,Radiohead,393
563,154,759,154,Radiohead,393
566,154,72,154,Radiohead,393
567,154,18414,154,Radiohead,393
575,154,91,154,Radiohead,393
577,154,104,154,Radiohead,393
605,154,670,154,Radiohead,393
606,154,5308,154,Radiohead,393
609,154,359,154,Radiohead,393
619,154,502,154,Radiohead,393
622,154,3504,154,Radiohead,393
623,154,3418,154,Radiohead,393
624,154,92,154,Radiohead,393
625,154,327,154,Radiohead,393
628,154,147,154,Radiohead,393
629,154,597,154,Radiohead,393
631,154,661,154,Radiohead,393
644,154,1593,154,Radiohead,393
647,154,1370,154,Radiohead,393
652,154,133,154,Radiohead,393
658,154,169,154,Radiohead,393
659,154,1197,154,Radiohead,393
664,154,752,154,Radiohead,393
665,154,302,154,Radiohead,393
670,154,1123,154,Radiohead,393
681,154,162,154,Radiohead,393
695,154,69,154,Radiohead,393
706,154,16,154,Radiohead,393
710,154,54,154,Radiohead,393
718,154,902,154,Radiohead,393
730,154,1846,154,Radiohead,393
734,154,2361,154,Radiohead,393
737,154,418,154,Radiohead,393
741,154,260,154,Radiohead,393
750,154,192,154,Radiohead,393
756,154,159,154,Radiohead,393
759,154,867,154,Radiohead,393
765,154,521,154,Radiohead,393
773,154,3172,154,Radiohead,393
784,154,1895,154,Radiohead,393
785,154,146,154,Radiohead,393
786,154,176,154,Radiohead,393
805,154,191,154,Radiohead,393
813,154,375,154,Radiohead,393
817,154,376,154,Radiohead,393
818,154,456,154,Radiohead,393
821,154,72,154,Radiohead,393
824,154,71,154,Radiohead,393
825,154,113,154,Radiohead,393
829,154,288,154,Radiohead,393
837,154,816,154,Radiohead,393
838,154,2096,154,Radiohead,393
840,154,2234,154,Radiohead,393
849,154,1066,154,Radiohead,393
856,154,1314,154,Radiohead,393
863,154,274,154,Radiohead,393
864,154,687,154,Radiohead,393
874,154,824,154,Radiohead,393
881,154,198,154,Radiohead,393
888,154,297,154,Radiohead,393
889,154,414,154,Radiohead,393
896,154,637,154,Radiohead,393
913,154,1316,154,Radiohead,393
917,154,1314,154,Radiohead,393
919,154,5774,154,Radiohead,393
922,154,295,154,Radiohead,393
925,154,863,154,Radiohead,393
933,154,1252,154,Radiohead,393
934,154,266,154,Radiohead,393
940,154,328,154,Radiohead,393
948,154,126,154,Radiohead,393
959,154,81,154,Radiohead,393
961,154,118,154,Radiohead,393
966,154,233,154,Radiohead,393
972,154,378,154,Radiohead,393
977,154,79,154,Radiohead,393
989,154,241,154,Radiohead,393
990,154,3373,154,Radiohead,393
991,154,1706,154,Radiohead,393
997,154,1323,154,Radiohead,393
999,154,218,154,Radiohead,393
1006,154,528,154,Radiohead,393
1018,154,352,154,Radiohead,393
1019,154,261,154,Radiohead,393
1021,154,323,154,Radiohead,393
1025,154,111,154,Radiohead,393
1029,154,195,154,Radiohead,393
1036,154,199,154,Radiohead,393
1047,154,149,154,Radiohead,393
1049,154,47,154,Radiohead,393
1050,154,1083,154,Radiohead,393
1051,154,857,154,Radiohead,393
1054,154,5531,154,Radiohead,393
1067,154,386,154,Radiohead,393
1073,154,605,154,Radiohead,393
1075,154,2662,154,Radiohead,393
1084,154,853,154,Radiohead,393
1089,154,190,154,Radiohead,393
1094,154,540,154,Radiohead,393
1099,154,22,154,Radiohead,393
1100,154,359,154,Radiohead,393
1101,154,534,154,Radiohead,393
1112,154,219,154,Radiohead,393
1114,154,807,154,Radiohead,393
1118,154,1022,154,Radiohead,393
1130,154,62,154,Radiohead,393
1133,154,551,154,Radiohead,393
1134,154,3,154,Radiohead,393
1138,154,2591,154,Radiohead,393
1140,154,215,154,Radiohead,393
1148,154,143,154,Radiohead,393
1152,154,191,154,Radiohead,393
1156,154,3310,154,Radiohead,393
1163,154,81,154,Radiohead,393
1165,154,205,154,Radiohead,393
1173,154,523,154,Radiohead,393
1182,154,1681,154,Radiohead,393
1185,154,592,154,Radiohead,393
1190,154,657,154,Radiohead,393
1194,154,2114,154,Radiohead,393
1195,154,3641,154,Radiohead,393
1199,154,837,154,Radiohead,393
1200,154,157,154,Radiohead,393
1204,154,284,154,Radiohead,393
1212,154,264,154,Radiohead,393
1228,154,501,154,Radiohead,393
1232,154,86,154,Radiohead,393
1237,154,365,154,Radiohead,393
1238,154,390,154,Radiohead,393
1239,154,646,154,Radiohead,393
1240,154,135,154,Radiohead,393
1242,154,380,154,Radiohead,393
1243,154,303,154,Radiohead,393
1254,154,344,154,Radiohead,393
1261,154,3405,154,Radiohead,393
1265,154,752,154,Radiohead,393
1267,154,457,154,Radiohead,393
1273,154,132,154,Radiohead,393
1277,154,7294,154,Radiohead,393
1279,154,374,154,Radiohead,393
1280,154,2790,154,Radiohead,393
1282,154,658,154,Radiohead,393
1289,154,2678,154,Radiohead,393
1295,154,3393,154,Radiohead,393
1296,154,92,154,Radiohead,393
1302,154,654,154,Radiohead,393
1303,154,866,154,Radiohead,393
1309,154,502,154,Radiohead,393
1313,154,298,154,Radiohead,393
1319,154,129,154,Radiohead,393
1333,154,334,154,Radiohead,393
1336,154,199,154,Radiohead,393
1339,154,417,154,Radiohead,393
1349,154,1084,154,Radiohead,393
1354,154,91,154,Radiohead,393
1368,154,341,154,Radiohead,393
1380,154,172,154,Radiohead,393
1383,154,6180,154,Radiohead,393
1389,154,566,154,Radiohead,393
1390,154,168,154,Radiohead,393
1394,154,242,154,Radiohead,393
1395,154,518,154,Radiohead,393
1404,154,2225,154,Radiohead,393
1406,154,1477,154,Radiohead,393
1407,154,721,154,Radiohead,393
1411,154,2144,154,Radiohead,393
1420,154,351,154,Radiohead,393
1424,154,1571,154,Radiohead,393
1430,154,106,154,Radiohead,393
1438,154,2813,154,Radiohead,393
1439,154,859,154,Radiohead,393
1441,154,233,154,Radiohead,393
1449,154,89,154,Radiohead,393
1469,154,81,154,Radiohead,393
1470,154,6194,154,Radiohead,393
1472,154,147,154,Radiohead,393
1480,154,260,154,Radiohead,393
1485,154,1454,154,Radiohead,393
1496,154,104,154,Radiohead,393
1503,154,339,154,Radiohead,393
1504,154,2400,154,Radiohead,393
1505,154,479,154,Radiohead,393
1506,154,2899,154,Radiohead,393
1508,154,5182,154,Radiohead,393
1514,154,205,154,Radiohead,393
1518,154,520,154,Radiohead,393
1519,154,104,154,Radiohead,393
1520,154,228,154,Radiohead,393
1524,154,503,154,Radiohead,393
1538,154,109,154,Radiohead,393
1542,154,486,154,Radiohead,393
1545,154,777,154,Radiohead,393
1546,154,837,154,Radiohead,393
1551,154,495,154,Radiohead,393
1556,154,436,154,Radiohead,393
1557,154,763,154,Radiohead,393
1562,154,80,154,Radiohead,393
1565,154,703,154,Radiohead,393
1566,154,339,154,Radiohead,393
1574,154,774,154,Radiohead,393
1575,154,341,154,Radiohead,393
1579,154,1110,154,Radiohead,393
1582,154,714,154,Radiohead,393
1583,154,1013,154,Radiohead,393
1587,154,721,154,Radiohead,393
1589,154,127,154,Radiohead,393
1594,154,777,154,Radiohead,393
1597,154,690,154,Radiohead,393
1623,154,1040,154,Radiohead,393
1624,154,187,154,Radiohead,393
1626,154,459,154,Radiohead,393
1629,154,228,154,Radiohead,393
1635,154,342,154,Radiohead,393
1637,154,2798,154,Radiohead,393
1655,154,466,154,Radiohead,393
1656,154,674,154,Radiohead,393
1667,154,11,154,Radiohead,393
1672,154,201,154,Radiohead,393
1676,154,238,154,Radiohead,393
1682,154,1035,154,Radiohead,393
1683,154,461,154,Radiohead,393
1685,154,87,154,Radiohead,393
1688,154,2231,154,Radiohead,393
1689,154,604,154,Radiohead,393
1691,154,478,154,Radiohead,393
1695,154,750,154,Radiohead,393
1700,154,441,154,Radiohead,393
1707,154,41,154,Radiohead,393
1708,154,398,154,Radiohead,393
1728,154,348,154,Radiohead,393
1729,154,561,154,Radiohead,393
1740,154,2005,154,Radiohead,393
1746,154,2077,154,Radiohead,393
1747,154,153,154,Radiohead,393
1751,154,18,154,Radiohead,393
1752,154,374,154,Radiohead,393
1754,154,387,154,Radiohead,393
1755,154,141,154,Radiohead,393
1760,154,106,154,Radiohead,393
1764,154,155,154,Radiohead,393
1768,154,194,154,Radiohead,393
1772,154,2944,154,Radiohead,393
1778,154,8189,154,Radiohead,393
1785,154,16312,154,Radiohead,393
1787,154,232,154,Radiohead,393
1795,154,755,154,Radiohead,393
1797,154,1194,154,Radiohead,393
1798,154,90,154,Radiohead,393
1804,154,127,154,Radiohead,393
1805,154,1965,154,Radiohead,393
1806,154,1330,154,Radiohead,393
1807,154,2,154,Radiohead,393
1814,154,149,154,Radiohead,393
1815,154,670,154,Radiohead,393
1823,154,200,154,Radiohead,393
1824,154,559,154,Radiohead,393
1830,154,4172,154,Radiohead,393
1831,154,1181,154,Radiohead,393
1832,154,1968,154,Radiohead,393
1836,154,5,154,Radiohead,393
1838,154,659,154,Radiohead,393
1842,154,111,154,Radiohead,393
1844,154,704,154,Radiohead,393
1848,154,363,154,Radiohead,393
1857,154,391,154,Radiohead,393
1875,154,1287,154,Radiohead,393
1879,154,257,154,Radiohead,393
1887,154,87,154,Radiohead,393
1896,154,788,154,Radiohead,393
1899,154,314,154,Radiohead,393
1904,154,210,154,Radiohead,393
1907,154,175,154,Radiohead,393
1911,154,1062,154,Radiohead,393
1918,154,58,154,Radiohead,393
1922,154,30,154,Radiohead,393
1924,154,8154,154,Radiohead,393
1936,154,331,154,Radiohead,393
1939,154,401,154,Radiohead,393
1949,154,398,154,Radiohead,393
1950,154,577,154,Radiohead,393
1952,154,140,154,Radiohead,393
1955,154,26,154,Radiohead,393
1966,154,186,154,Radiohead,393
1975,154,335,154,Radiohead,393
1977,154,2002,154,Radiohead,393
1978,154,86,154,Radiohead,393
1992,154,903,154,Radiohead,393
1998,154,158,154,Radiohead,393
2004,154,772,154,Radiohead,393
2007,154,1744,154,Radiohead,393
2009,154,160,154,Radiohead,393
2010,154,1534,154,Radiohead,393
2013,154,539,154,Radiohead,393
2016,154,44,154,Radiohead,393
2024,154,25,154,Radiohead,393
2028,154,107,154,Radiohead,393
2030,154,246,154,Radiohead,393
2032,154,2146,154,Radiohead,393
2034,154,606,154,Radiohead,393
2039,154,382,154,Radiohead,393
2041,154,279,154,Radiohead,393
2044,154,134,154,Radiohead,393
2051,154,24,154,Radiohead,393
2075,154,141,154,Radiohead,393
2083,154,12,154,Radiohead,393
2084,154,810,154,Radiohead,393
2086,154,357,154,Radiohead,393
2096,154,2056,154,Radiohead,393
2097,154,346,154,Radiohead,393
4,157,732,157,Michael Jackson,266
11,157,1007,157,Michael Jackson,266
24,157,538,157,Michael Jackson,266
25,157,1694,157,Michael Jackson,266
37,157,434,157,Michael Jackson,266
48,157,60,157,Michael Jackson,266
64,157,546,157,Michael Jackson,266
72,157,3,157,Michael Jackson,266
73,157,162,157,Michael Jackson,266
74,157,3213,157,Michael Jackson,266
75,157,102,157,Michael Jackson,266
79,157,30226,157,Michael Jackson,266
95,157,24,157,Michael Jackson,266
98,157,66,157,Michael Jackson,266
99,157,130,157,Michael Jackson,266
100,157,98,157,Michael Jackson,266
109,157,114,157,Michael Jackson,266
117,157,430,157,Michael Jackson,266
120,157,76,157,Michael Jackson,266
124,157,91,157,Michael Jackson,266
