,artistID,tagID,tagValue,name
8292,9355,13,chillout,Alpha
8293,9355,15,downtempo,Alpha
8294,9355,21,trip-hop,Alpha
8295,9355,309,electro,Alpha
8296,9355,727,vocal,Alpha
8297,9355,826,chill,Alpha
8298,9355,1492,relax,Alpha
8299,9355,12219,launge,Alpha
8300,9355,12218,vfsix,Alpha
8301,9358,13,chillout,Sensorica
8302,9358,18,electronic,Sensorica
8303,9358,14,ambient,Sensorica
8304,9358,90,trance,Sensorica
8305,9358,187,electronica,Sensorica
8306,9358,826,chill,Sensorica
8307,9358,1492,relax,Sensorica
8308,9361,13,chillout,Jon Kennedy
8309,9361,15,downtempo,Jon Kennedy
8310,9361,21,trip-hop,Jon Kennedy
8311,9361,83,jazz,Jon Kennedy
8312,9361,195,british,Jon Kennedy
8313,9361,309,electro,Jon Kennedy
8314,9361,370,favorite,Jon Kennedy
8315,9361,624,electro house,Jon Kennedy
8316,9361,825,relaxing,Jon Kennedy
8317,9361,826,chill,Jon Kennedy
8318,9361,3045,tech house,Jon Kennedy
8319,9361,1833,ninja tune,Jon Kennedy
8320,9361,10534,alsolike,Jon Kennedy
8321,10519,13,chillout,Skalpel
8322,10519,15,downtempo,Skalpel
8323,10519,18,electronic,Skalpel
8324,10519,21,trip-hop,Skalpel
8325,10519,14,ambient,Skalpel
8326,10519,22,acid jazz,Skalpel
8327,10519,33,experimental,Skalpel
8328,10519,83,jazz,Skalpel
8329,10519,826,chill,Skalpel
8330,10519,62,trip hop,Skalpel
8331,10519,1834,nu-jazz,Skalpel
8332,10519,2525,nu jazz,Skalpel
8333,10519,1833,ninja tune,Skalpel
8334,10519,7996,for work,Skalpel
8335,10519,7995,eldad,Skalpel
8336,10519,10364,whitenoize,Skalpel
8337,10519,10534,alsolike,Skalpel
8338,11532,13,chillout,Mystical Sun
8339,11532,18,electronic,Mystical Sun
8340,11532,14,ambient,Mystical Sun
8341,11532,88,psychedelic,Mystical Sun
8342,11532,90,trance,Mystical Sun
8343,11532,187,electronica,Mystical Sun
8344,11537,13,chillout,The Infinity Project
8345,11537,88,psychedelic,The Infinity Project
8346,11537,568,goa,The Infinity Project
8347,11537,826,chill,The Infinity Project
8348,11537,1492,relax,The Infinity Project
8349,11561,13,chillout,Anugama
8350,11561,14,ambient,Anugama
8351,11561,23,new age,Anugama
8352,11561,826,chill,Anugama
8353,11561,824,mellow,Anugama
8354,11561,2087,depressive black metal,Anugama
8355,11638,13,chillout,Klaus Schulze
8356,11638,18,electronic,Klaus Schulze
8357,11638,14,ambient,Klaus Schulze
8358,11638,33,experimental,Klaus Schulze
8359,11638,28,deutsch,Klaus Schulze
8360,11638,187,electronica,Klaus Schulze
8361,11638,191,instrumental,Klaus Schulze
8362,11638,27,ethereal,Klaus Schulze
8363,11638,826,chill,Klaus Schulze
8364,11638,1737,krautrock,Klaus Schulze
8365,11638,4945,spacy downtempo,Klaus Schulze
8366,11638,6555,berlin school,Klaus Schulze
8367,11638,7589,relaxing muscles,Klaus Schulze
8368,11638,10099,neo-classical underground,Klaus Schulze
8369,13035,13,chillout,Miriam Stockley
8370,13035,15,downtempo,Miriam Stockley
8371,13035,23,new age,Miriam Stockley
8372,13035,191,instrumental,Miriam Stockley
8373,13035,727,vocal,Miriam Stockley
8374,13035,826,chill,Miriam Stockley
8375,13035,1096,chill zone,Miriam Stockley
8376,13035,557,easy listening,Miriam Stockley
8377,13924,13,chillout,Ursula 1000
8378,13924,15,downtempo,Ursula 1000
8379,13924,20,lounge,Ursula 1000
8380,13924,83,jazz,Ursula 1000
8381,13924,826,chill,Ursula 1000
8382,13924,1492,relax,Ursula 1000
8383,14392,13,chillout,Acoustic Alchemy
8384,14392,23,new age,Acoustic Alchemy
8385,14392,83,jazz,Acoustic Alchemy
8386,14392,185,acoustic,Acoustic Alchemy
8387,14392,191,instrumental,Acoustic Alchemy
8388,14392,826,chill,Acoustic Alchemy
8389,14392,557,easy listening,Acoustic Alchemy
8390,15690,13,chillout,Sasha
8391,15690,18,electronic,Sasha
8392,15690,14,ambient,Sasha
8393,15690,39,dance,Sasha
8394,15690,24,pop,Sasha
8395,15690,90,trance,Sasha
8396,15690,191,instrumental,Sasha
8397,15690,309,electro,Sasha
8398,15690,327,progressive trance,Sasha
8399,15690,482,sasha,Sasha
8400,15690,724,happy,Sasha
8401,15690,826,chill,Sasha
8402,15690,1046,1998,Sasha
8403,15690,1273,breakbeat,Sasha
8404,15690,67,noise,Sasha
8405,15690,1680,faves,Sasha
8406,15690,2272,progressive house,Sasha
8407,15690,4847,my fav songs,Sasha
8408,15690,2384,downbeat,Sasha
8409,15690,9763,singalong,Sasha
8410,18094,13,chillout,Deuter
8411,18094,14,ambient,Deuter
8412,18094,23,new age,Deuter
8413,18094,30,german,Deuter
8414,18094,28,deutsch,Deuter
8415,18094,825,relaxing,Deuter
8416,18094,826,chill,Deuter
8417,18094,824,mellow,Deuter
8418,18094,1492,relax,Deuter
8419,18094,3589,meditation,Deuter
8420,18328,13,chillout,Prem Joshua
8421,18328,14,ambient,Prem Joshua
8422,18328,23,new age,Prem Joshua
8423,18328,299,world,Prem Joshua
8424,18328,302,ethnic,Prem Joshua
8425,18328,27,ethereal,Prem Joshua
8426,18328,826,chill,Prem Joshua
8427,6004,13,chillout,Mr. Scruff
8428,6004,15,downtempo,Mr. Scruff
8429,6004,18,electronic,Mr. Scruff
8430,6004,21,trip-hop,Mr. Scruff
8431,6004,22,acid jazz,Mr. Scruff
8432,6004,364,favorites,Mr. Scruff
8433,6004,62,trip hop,Mr. Scruff
8434,6004,1834,nu-jazz,Mr. Scruff
8435,6004,2525,nu jazz,Mr. Scruff
8436,6004,2531,turntablism,Mr. Scruff
8437,6004,1833,ninja tune,Mr. Scruff
8438,53,13,chillout,Air
8439,53,15,downtempo,Air
8440,53,18,electronic,Air
8441,53,21,trip-hop,Air
8442,53,14,ambient,Air
8443,53,20,lounge,Air
8444,53,26,atmospheric,Air
8445,53,39,dance,Air
8446,53,25,80s,Air
8447,53,33,experimental,Air
8448,53,69,dub,Air
8449,53,79,alternative,Air
8450,53,83,jazz,Air
8451,53,95,autumn,Air
8452,53,127,seen live,Air
8453,53,81,indie,Air
8454,53,187,electronica,Air
8455,53,192,classic rock,Air
8456,53,184,soundtrack,Air
8457,53,191,instrumental,Air
8458,53,213,beautiful,Air
8459,53,230,love it,Air
8460,53,233,dark,Air
8461,53,234,amazing,Air
8462,53,296,indie pop,Air
8463,53,321,french,Air
8464,53,309,electro,Air
8465,53,347,gay,Air
8466,53,352,90s,Air
8467,53,393,dream pop,Air
8468,53,447,favourites,Air
8469,53,511,english,Air
8470,53,500,brilliant,Air
8471,53,508,love,Air
8472,53,526,piano,Air
8473,53,238,sexy,Air
8474,53,727,vocal,Air
8475,53,801,hypnotic,Air
8476,53,825,relaxing,Air
8477,53,824,mellow,Air
8478,53,845,meditative,Air
8479,53,836,dreamy,Air
8480,53,839,sad,Air
8481,53,1492,relax,Air
8482,53,1534,indietronica,Air
8483,53,1911,cool,Air
8484,53,1956,demo,Air
8485,53,2349,sweet,Air
8486,53,2377,european,Air
8487,53,3605,favourite songs,Air
8488,53,3708,music for my soul,Air
8489,53,3999,eletronic,Air
8490,53,2784,france,Air
8491,53,4278,curious about,Air
8492,53,4328,friends,Air
8493,53,4646,air,Air
8494,53,4773,veronica mars,Air
8495,53,2362,dream,Air
8496,53,6171,aana,Air
8497,53,6957,sweet electronic,Air
8498,53,7013,dreamlike,Air
8499,53,2384,downbeat,Air
8500,53,425,pastel,Air
8501,53,9819,my electro feelings,Air
8502,53,9825,just chillin,Air
8503,53,2336,favorite artist,Air
8504,53,10534,alsolike,Air
8505,53,10692,beautiful music,Air
8506,53,11071,sex music,Air
8507,53,11490,effy,Air
8508,191,13,chillout,OneRepublic
8509,191,24,pop,OneRepublic
8510,191,73,rock,OneRepublic
8511,191,79,alternative,OneRepublic
8512,191,78,alternative rock,OneRepublic
8513,191,84,indie rock,OneRepublic
8514,191,81,indie,OneRepublic
8515,191,109,pop rock,OneRepublic
8516,191,185,acoustic,OneRepublic
8517,191,184,soundtrack,OneRepublic
8518,191,191,instrumental,OneRepublic
8519,191,213,beautiful,OneRepublic
8520,191,228,catchy,OneRepublic
8521,191,231,ballad,OneRepublic
8522,191,232,addictive,OneRepublic
8523,191,234,amazing,OneRepublic
8524,191,210,00s,OneRepublic
8525,191,216,american,OneRepublic
8526,191,286,pretty,OneRepublic
8527,191,287,lovely,OneRepublic
8528,191,306,male vocalists,OneRepublic
8529,191,321,french,OneRepublic
8530,191,389,britpop,OneRepublic
8531,191,486,smile,OneRepublic
8532,191,508,love,OneRepublic
8533,191,512,romantic,OneRepublic
8534,191,513,nostalgic,OneRepublic
8535,191,526,piano,OneRepublic
8536,191,545,classical,OneRepublic
8537,191,662,perfect,OneRepublic
8538,191,719,gossip girl,OneRepublic
8539,191,730,love at first listen,OneRepublic
8540,191,762,not emo,OneRepublic
8541,191,801,hypnotic,OneRepublic
8542,191,824,mellow,OneRepublic
8543,191,842,piano rock,OneRepublic
8544,191,833,energy,OneRepublic
8545,191,961,zadrotstvo,OneRepublic
8546,191,1354,soft rock,OneRepublic
8547,191,1445,emotional,OneRepublic
8548,191,1754,male vocalist,OneRepublic
8549,191,1911,cool,OneRepublic
8550,191,2349,sweet,OneRepublic
8551,191,2727,qt,OneRepublic
8552,191,3176,timbaland,OneRepublic
8553,191,3572,loved,OneRepublic
8554,191,1933,soft,OneRepublic
8555,191,3375,memories,OneRepublic
8556,191,4449,90210,OneRepublic
8557,191,4499,waking up,OneRepublic
8558,191,5286,the vampire diaries,OneRepublic
8559,191,5299,happy happy joy joy,OneRepublic
8560,191,5294,words are cheap to describe my love,OneRepublic
8561,191,5295,i listened to it over and over again,OneRepublic
8562,191,5297,so beautiful i could seriously cry,OneRepublic
8563,191,5298,a piece of me,OneRepublic
8564,191,5302,eargasmic,OneRepublic
8565,191,5296,to sing,OneRepublic
8566,191,5300,songs that make you want to sing along,OneRepublic
8567,191,8308,great moments at et7,OneRepublic
8568,191,8307,these songs are just amazing,OneRepublic
8569,191,8315,so gossip girl,OneRepublic
8570,191,8997,hmm,OneRepublic
8571,191,9764,i am in love with this song,OneRepublic
8572,191,9767,soon to be classic,OneRepublic
8573,191,9772,piano led indie,OneRepublic
8574,191,9821,inlove,OneRepublic
8575,191,12287,melrose place,OneRepublic
8576,191,12288,pretty little liars,OneRepublic
8577,191,12302,the last song,OneRepublic
8578,203,13,chillout,Blur
8579,203,24,pop,Blur
8580,203,16,new wave,Blur
8581,203,73,rock,Blur
8582,203,79,alternative,Blur
8583,203,78,alternative rock,Blur
8584,203,88,psychedelic,Blur
8585,203,84,indie rock,Blur
8586,203,121,uk,Blur
8587,203,127,seen live,Blur
8588,203,81,indie,Blur
8589,203,192,classic rock,Blur
8590,203,195,british,Blur
8591,203,185,acoustic,Blur
8592,203,213,beautiful,Blur
8593,203,228,catchy,Blur
8594,203,229,epic,Blur
8595,203,232,addictive,Blur
8596,203,275,post-punk,Blur
8597,203,285,awesome,Blur
8598,203,306,male vocalists,Blur
8599,203,352,90s,Blur
8600,203,354,fun,Blur
8601,203,389,britpop,Blur
8602,203,500,brilliant,Blur
8603,203,513,nostalgic,Blur
8604,203,662,perfect,Blur
8605,203,724,happy,Blur
8606,203,730,love at first listen,Blur
8607,203,797,masterpiece,Blur
8608,203,799,genius,Blur
8609,203,801,hypnotic,Blur
8610,203,824,mellow,Blur
8611,203,831,the best,Blur
8612,203,836,dreamy,Blur
8613,203,839,sad,Blur
8614,203,1040,1996,Blur
8615,203,1076,rock n roll,Blur
8616,203,1858,england,Blur
8617,203,1911,cool,Blur
8618,203,2204,experimental rock,Blur
8619,203,2377,european,Blur
8620,203,2463,gold,Blur
8621,203,2520,best songs ever,Blur
8622,203,3375,memories,Blur
8623,203,4847,my fav songs,Blur
8624,203,5294,words are cheap to describe my love,Blur
8625,203,5295,i listened to it over and over again,Blur
8626,203,5297,so beautiful i could seriously cry,Blur
8627,203,5300,songs that make you want to sing along,Blur
8628,203,6172,special,Blur
8629,203,6253,animals,Blur
8630,203,6813,time,Blur
8631,203,6800,baggy,Blur
8632,203,6852,fav track of a band,Blur
8633,203,6956,the best songs of the world,Blur
8634,203,6450,handclaps,Blur
8635,203,7800,edit,Blur
8636,203,8954,britpop 90s generation,Blur
8637,203,9765,hyper,Blur
8638,203,10534,alsolike,Blur
8639,203,10586,i buy singles for b-sides like this,Blur
8640,203,10588,vaguely homosexual,Blur
8641,203,10591,cute but slightly sinister,Blur
8642,203,10600,get a job,Blur
8643,203,11934,heartbroke,Blur
8644,203,12017,late night,Blur
8645,203,12642,gluhie 90e,Blur
8646,1109,13,chillout,Yann Tiersen
8647,1109,14,ambient,Yann Tiersen
8648,1109,23,new age,Yann Tiersen
8649,1109,32,avant-garde,Yann Tiersen
8650,1109,50,modern classical,Yann Tiersen
8651,1109,56,melancholic,Yann Tiersen
8652,1109,79,alternative,Yann Tiersen
8653,1109,87,post-rock,Yann Tiersen
8654,1109,127,seen live,Yann Tiersen
8655,1109,134,singer-songwriter,Yann Tiersen
8656,1109,81,indie,Yann Tiersen
8657,1109,187,electronica,Yann Tiersen
8658,1109,184,soundtrack,Yann Tiersen
8659,1109,191,instrumental,Yann Tiersen
8660,1109,213,beautiful,Yann Tiersen
8661,1109,299,world,Yann Tiersen
8662,1109,321,french,Yann Tiersen
8663,1109,393,dream pop,Yann Tiersen
8664,1109,536,minimalista,Yann Tiersen
8665,1109,526,piano,Yann Tiersen
8666,1109,545,classical,Yann Tiersen
8667,1109,730,love at first listen,Yann Tiersen
8668,1109,799,genius,Yann Tiersen
8669,1109,801,hypnotic,Yann Tiersen
8670,1109,885,fav songs,Yann Tiersen
8671,1109,1302,composer,Yann Tiersen
8672,1109,67,noise,Yann Tiersen
8673,1109,1849,orgasm,Yann Tiersen
8674,1109,1943,poetry,Yann Tiersen
8675,1109,2138,first-rate and free,Yann Tiersen
8676,1109,2377,european,Yann Tiersen
8677,1109,2520,best songs ever,Yann Tiersen
8678,1109,3061,orchestral,Yann Tiersen
8679,1109,3586,contemporary classical,Yann Tiersen
8680,1109,2784,france,Yann Tiersen
8681,1109,4508,francais,Yann Tiersen
8682,1109,5294,words are cheap to describe my love,Yann Tiersen
8683,1109,5295,i listened to it over and over again,Yann Tiersen
8684,1109,5297,so beautiful i could seriously cry,Yann Tiersen
8685,1109,5308,when you are happy or unhappy,Yann Tiersen
8686,1109,5778,minimalism,Yann Tiersen
8687,1109,6172,special,Yann Tiersen
8688,1109,6291,studying,Yann Tiersen
8689,1109,6445,post modern,Yann Tiersen
8690,1109,6446,listen with headphones,Yann Tiersen
8691,1109,7253,check,Yann Tiersen
8692,1109,9305,amelie,Yann Tiersen
8693,1109,9306,yann tiersen,Yann Tiersen
8694,1109,10009,amelie poulain,Yann Tiersen
8695,1109,10315,suicide songs,Yann Tiersen
8696,1109,12154,accordion,Yann Tiersen
8697,1109,12639,winds of soul,Yann Tiersen
8698,1109,12638,ezbeni,Yann Tiersen
8699,1519,13,chillout,Ryan Adams
8700,1519,73,rock,Ryan Adams
8701,1519,134,singer-songwriter,Ryan Adams
8702,1519,81,indie,Ryan Adams
8703,1519,185,acoustic,Ryan Adams
8704,1519,193,country,Ryan Adams
8705,1519,213,beautiful,Ryan Adams
8706,1519,229,epic,Ryan Adams
8707,1519,285,awesome,Ryan Adams
8708,1519,287,lovely,Ryan Adams
8709,1519,292,folk,Ryan Adams
8710,1519,500,brilliant,Ryan Adams
8711,1519,662,perfect,Ryan Adams
8712,1519,706,2008,Ryan Adams
8713,1519,730,love at first listen,Ryan Adams
8714,1519,797,masterpiece,Ryan Adams
8715,1519,799,genius,Ryan Adams
8716,1519,801,hypnotic,Ryan Adams
8717,1519,824,mellow,Ryan Adams
8718,1519,839,sad,Ryan Adams
8719,1519,850,cover,Ryan Adams
8720,1519,2064,alt-country,Ryan Adams
8721,1519,2118,americana,Ryan Adams
8722,1519,2520,best songs ever,Ryan Adams
8723,1519,2726,favorite songs,Ryan Adams
8724,1519,4449,90210,Ryan Adams
8725,1519,5294,words are cheap to describe my love,Ryan Adams
8726,1519,5295,i listened to it over and over again,Ryan Adams
8727,1519,5297,so beautiful i could seriously cry,Ryan Adams
8728,1519,5298,a piece of me,Ryan Adams
8729,1519,5302,eargasmic,Ryan Adams
8730,1519,5303,brings tears to my eyes,Ryan Adams
8731,1519,5300,songs that make you want to sing along,Ryan Adams
8732,1519,5311,best cover ever,Ryan Adams
8733,1519,5307,favourite lyrics,Ryan Adams
8734,1519,5309,can't stop listening,Ryan Adams
8735,1519,6482,skins soundtrack,Ryan Adams
8736,1519,10585,jukebox project,Ryan Adams
8737,2077,13,chillout,Vega 4
8738,2077,73,rock,Vega 4
8739,2077,79,alternative,Vega 4
8740,2077,78,alternative rock,Vega 4
8741,2077,389,britpop,Vega 4
8742,2077,9826,hoy tengo ganas de llorar,Vega 4
8743,3081,13,chillout,Sara Bareilles
8744,3081,24,pop,Sara Bareilles
8745,3081,130,female vocalists,Sara Bareilles
8746,3081,134,singer-songwriter,Sara Bareilles
8747,3081,81,indie,Sara Bareilles
8748,3081,185,acoustic,Sara Bareilles
8749,3081,213,beautiful,Sara Bareilles
8750,3081,228,catchy,Sara Bareilles
8751,3081,232,addictive,Sara Bareilles
8752,3081,210,00s,Sara Bareilles
8753,3081,286,pretty,Sara Bareilles
8754,3081,287,lovely,Sara Bareilles
8755,3081,296,indie pop,Sara Bareilles
8756,3081,292,folk,Sara Bareilles
8757,3081,486,smile,Sara Bareilles
8758,3081,513,nostalgic,Sara Bareilles
8759,3081,526,piano,Sara Bareilles
8760,3081,625,soul,Sara Bareilles
8761,3081,698,love song,Sara Bareilles
8762,3081,730,love at first listen,Sara Bareilles
8763,3081,1317,emotion,Sara Bareilles
8764,3081,2349,sweet,Sara Bareilles
8765,3081,1753,cute,Sara Bareilles
8766,3081,3375,memories,Sara Bareilles
8767,3081,5299,happy happy joy joy,Sara Bareilles
8768,3081,5294,words are cheap to describe my love,Sara Bareilles
8769,3081,5295,i listened to it over and over again,Sara Bareilles
8770,3081,5296,to sing,Sara Bareilles
8771,3081,5300,songs that make you want to sing along,Sara Bareilles
8772,3081,5305,optimistic,Sara Bareilles
8773,3081,5304,song for rides,Sara Bareilles
8774,3081,5432,crazy amazing,Sara Bareilles
8775,3081,5818,4m4zinq,Sara Bareilles
8776,3081,5819,f4nt4stic,Sara Bareilles
8777,3081,11738,mine,Sara Bareilles
8778,18391,13,chillout,The KLF
8779,18391,15,downtempo,The KLF
8780,18391,18,electronic,The KLF
8781,18391,14,ambient,The KLF
8782,18391,39,dance,The KLF
8783,18391,24,pop,The KLF
8784,18391,81,indie,The KLF
8785,18391,187,electronica,The KLF
8786,18391,346,female,The KLF
8787,18391,352,90s,The KLF
8788,18391,527,classic,The KLF
8789,18391,570,techno,The KLF
8790,18391,105,house,The KLF
8791,18391,1032,1991,The KLF
8792,18391,1023,1992,The KLF
8793,18391,1680,faves,The KLF
8794,18391,1858,england,The KLF
8795,18391,2805,single,The KLF
8796,18391,7800,edit,The KLF
8797,18391,7801,song with samples,The KLF
8798,18391,8499,best songs of the 90s,The KLF
8799,18391,11439,lefties,The KLF
8800,10000,13,chillout,Mantis Psi
8801,10000,14,ambient,Mantis Psi
8802,10000,23,new age,Mantis Psi
8803,10000,33,experimental,Mantis Psi
8804,10000,47,idm,Mantis Psi
8805,10000,66,abstract,Mantis Psi
8806,10000,575,darkwave,Mantis Psi
8807,10000,345,russian,Mantis Psi
8808,10000,67,noise,Mantis Psi
8809,10000,2308,avantgarde,Mantis Psi
8810,10000,5436,ural,Mantis Psi
8811,10000,5437,lightwave,Mantis Psi
8812,10000,5438,urbanwave,Mantis Psi
8813,10107,13,chillout,Tear Down The Lies!
8814,10107,18,electronic,Tear Down The Lies!
8815,10107,14,ambient,Tear Down The Lies!
8816,10107,33,experimental,Tear Down The Lies!
8817,10107,47,idm,Tear Down The Lies!
8818,10107,79,alternative,Tear Down The Lies!
8819,10107,78,alternative rock,Tear Down The Lies!
8820,10107,88,psychedelic,Tear Down The Lies!
8821,10107,84,indie rock,Tear Down The Lies!
8822,10107,81,indie,Tear Down The Lies!
8823,10107,179,gothic,Tear Down The Lies!
8824,10107,187,electronica,Tear Down The Lies!
8825,10107,191,instrumental,Tear Down The Lies!
8826,10107,213,beautiful,Tear Down The Lies!
8827,10107,210,00s,Tear Down The Lies!
8828,10107,275,post-punk,Tear Down The Lies!
8829,10107,296,indie pop,Tear Down The Lies!
8830,10107,391,shoegaze,Tear Down The Lies!
8831,10107,393,dream pop,Tear Down The Lies!
8832,10107,507,10s,Tear Down The Lies!
8833,10107,824,mellow,Tear Down The Lies!
8834,10107,836,dreamy,Tear Down The Lies!
8835,10107,67,noise,Tear Down The Lies!
8836,10107,1353,scottish,Tear Down The Lies!
8837,10107,955,favourite,Tear Down The Lies!
8838,10107,1812,noise pop,Tear Down The Lies!
8839,10107,2244,space rock,Tear Down The Lies!
8840,10107,3274,soundscapes,Tear Down The Lies!
8841,10107,3420,scotland,Tear Down The Lies!
8842,10107,3424,glasgow,Tear Down The Lies!
8843,10107,3462,cocteau twins,Tear Down The Lies!
8844,10107,3564,reverb,Tear Down The Lies!
8845,10107,3949,shoegazing,Tear Down The Lies!
8846,10107,5526,drum machine,Tear Down The Lies!
8847,10107,5527,galaxie 500,Tear Down The Lies!
8848,10107,5528,sound effects,Tear Down The Lies!
8849,10107,5529,aberdeen,Tear Down The Lies!
8850,10107,5530,sfx,Tear Down The Lies!
8851,10107,5531,james watt,Tear Down The Lies!
8852,2172,13,chillout,Gojira
8853,2172,14,ambient,Gojira
8854,2172,76,progressive metal,Gojira
8855,2172,1,metal,Gojira
8856,2172,91,thrash metal,Gojira
8857,2172,5,death metal,Gojira
8858,2172,191,instrumental,Gojira
8859,2172,321,french,Gojira
8860,2172,424,progressive,Gojira
8861,2172,378,deathcore,Gojira
8862,2172,619,groove metal,Gojira
8863,2172,1889,progressive death metal,Gojira
8864,2172,5999,french death metal,Gojira
8865,2172,8548,monstrous,Gojira
8866,2172,8549,total fucking win,Gojira
8867,10299,13,chillout,Corpore
8868,10299,18,electronic,Corpore
8869,10299,14,ambient,Corpore
8870,10299,39,dance,Corpore
8871,10299,24,pop,Corpore
8872,10299,73,rock,Corpore
8873,10299,79,alternative,Corpore
8874,10299,78,alternative rock,Corpore
8875,10299,72,hard rock,Corpore
8876,10299,76,progressive metal,Corpore
8877,10299,1,metal,Corpore
8878,10299,91,thrash metal,Corpore
8879,10299,90,trance,Corpore
8880,10299,102,hip-hop,Corpore
8881,10299,61,industrial,Corpore
8882,10299,181,punk,Corpore
8883,10299,187,electronica,Corpore
8884,10299,5,death metal,Corpore
8885,10299,176,emo,Corpore
8886,10299,177,nu metal,Corpore
8887,10299,178,screamo,Corpore
8888,10299,180,post-hardcore,Corpore
8889,10299,186,emocore,Corpore
8890,10299,191,instrumental,Corpore
8891,10299,194,hardcore,Corpore
8892,10299,319,spanish,Corpore
8893,10299,321,french,Corpore
8894,10299,387,progressive rock,Corpore
8895,10299,386,heavy metal,Corpore
8896,10299,545,classical,Corpore
8897,10299,378,deathcore,Corpore
8898,10299,570,techno,Corpore
8899,10299,385,melodic death metal,Corpore
8900,10299,615,power metal,Corpore
8901,10299,376,metalcore,Corpore
8902,10299,1006,mathcore,Corpore
8903,10299,1252,christian,Corpore
8904,10299,2833,spain,Corpore
8905,10299,5632,spanish metal,Corpore
8906,10299,5633,teocida,Corpore
8907,10299,5634,estudios teocida,Corpore
8908,10299,5636,aragon,Corpore
8909,16374,13,chillout,Aim
8910,16374,21,trip-hop,Aim
8911,16745,13,chillout,DJ Food
8912,16745,15,downtempo,DJ Food
8913,16745,18,electronic,DJ Food
8914,16745,21,trip-hop,DJ Food
8915,16745,22,acid jazz,DJ Food
8916,16745,33,experimental,DJ Food
8917,16745,187,electronica,DJ Food
8918,16745,195,british,DJ Food
8919,16745,2246,underground hip-hop,DJ Food
8920,16745,2525,nu jazz,DJ Food
8921,16745,1833,ninja tune,DJ Food
8922,16745,8644,dj food ultimate funk groove,DJ Food
8923,16745,12219,launge,DJ Food
8924,16745,12218,vfsix,DJ Food
8925,18587,13,chillout,Kruder & Dorfmeister
8926,18587,15,downtempo,Kruder & Dorfmeister
8927,18587,18,electronic,Kruder & Dorfmeister
8928,18587,21,trip-hop,Kruder & Dorfmeister
8929,18587,14,ambient,Kruder & Dorfmeister
8930,18587,20,lounge,Kruder & Dorfmeister
8931,18587,187,electronica,Kruder & Dorfmeister
8932,18587,2525,nu jazz,Kruder & Dorfmeister
8933,18587,4328,friends,Kruder & Dorfmeister
8934,18587,6170,descoperiri,Kruder & Dorfmeister
8935,18587,2336,favorite artist,Kruder & Dorfmeister
8936,18587,12218,vfsix,Kruder & Dorfmeister
8937,2220,13,chillout,Aaliyah
8938,2220,39,dance,Aaliyah
8939,2220,24,pop,Aaliyah
8940,2220,49,female vocalist,Aaliyah
8941,2220,83,jazz,Aaliyah
8942,2220,102,hip-hop,Aaliyah
8943,2220,103,rap,Aaliyah
8944,2220,122,old school,Aaliyah
8945,2220,130,female vocalists,Aaliyah
8946,2220,167,rnb,Aaliyah
8947,2220,184,soundtrack,Aaliyah
8948,2220,234,amazing,Aaliyah
8949,2220,216,american,Aaliyah
8950,2220,308,latin,Aaliyah
8951,2220,346,female,Aaliyah
8952,2220,352,90s,Aaliyah
8953,2220,526,piano,Aaliyah
8954,2220,625,soul,Aaliyah
8955,2220,238,sexy,Aaliyah
8956,2220,640,urban,Aaliyah
8957,2220,689,madonna,Aaliyah
8958,2220,727,vocal,Aaliyah
8959,2220,1087,justin timberlake,Aaliyah
8960,2220,850,cover,Aaliyah
8961,2220,1492,relax,Aaliyah
8962,2220,2349,sweet,Aaliyah
8963,2220,2808,forever in heart,Aaliyah
8964,2220,3183,nelly furtado,Aaliyah
8965,2220,3176,timbaland,Aaliyah
8966,2220,3177,missy elliott,Aaliyah
8967,2220,3178,tweet,Aaliyah
8968,2220,3179,aaliyah,Aaliyah
8969,2220,3180,kiley dean,Aaliyah
8970,2220,3181,contemporary rnb,Aaliyah
8971,2220,3182,mya,Aaliyah
8972,2220,3184,ginuwine,Aaliyah
8973,2220,3188,bubba sparxxx,Aaliyah
8974,2220,3185,monica,Aaliyah
8975,2220,3174,brandy,Aaliyah
8976,2220,3258,urban contemporary rnb,Aaliyah
8977,2220,3775,2000s,Aaliyah
8978,2220,4589,idols,Aaliyah
8979,2220,5878,2000s diva,Aaliyah
8980,2220,8397,jams,Aaliyah
8981,2220,11272,good rnb,Aaliyah
8982,2220,11933,girlamazing,Aaliyah
8983,11521,13,chillout,Side Liner
8984,11521,18,electronic,Side Liner
8985,11521,14,ambient,Side Liner
8986,11521,88,psychedelic,Side Liner
8987,11521,568,goa,Side Liner
8988,11521,1492,relax,Side Liner
8989,84,13,chillout,Cut Copy
8990,84,18,electronic,Cut Copy
8991,84,26,atmospheric,Cut Copy
8992,84,39,dance,Cut Copy
8993,84,42,synth-pop,Cut Copy
8994,84,74,synthpop,Cut Copy
8995,84,84,indie rock,Cut Copy
8996,84,127,seen live,Cut Copy
8997,84,81,indie,Cut Copy
8998,84,187,electronica,Cut Copy
8999,84,199,electropop,Cut Copy
9000,84,230,love it,Cut Copy
9001,84,210,00s,Cut Copy
9002,84,306,male vocalists,Cut Copy
9003,84,309,electro,Cut Copy
9004,84,360,australian,Cut Copy
9005,84,396,electroclash,Cut Copy
9006,84,724,happy,Cut Copy
9007,84,824,mellow,Cut Copy
9008,84,836,dreamy,Cut Copy
9009,84,2197,alternative dance,Cut Copy
9010,84,3173,tyler adam,Cut Copy
